MethStat	context	C	CG	CHG	CHH	CA	CC	CT	CH	CW
mean_mC_byChr	Cluster_917_28395	0.0257	0.4482	0.0013	0.0057	0.0063	0.0090	0.0022	0.0051	0.0046
mean_mC_byChr	Cluster_917_28397	0.0115	NaN	NaN	0.0115	0.0278	0.0000	0.0079	0.0115	0.0129
mean_mC_byChr	Cluster_917_28398	0.0111	NaN	NaN	0.0111	0.0000	0.0000	0.0159	0.0111	0.0123
mean_mC_byChr	Cluster_917_28399	0.0478	0.9743	0.0000	0.0016	0.0019	0.0000	0.0012	0.0014	0.0015
mean_mC_byChr	Cluster_917_284	0.0123	0.1021	0.0022	0.0033	0.0033	0.0029	0.0031	0.0032	0.0032
mean_mC_byChr	Cluster_917_28400	0.0500	0.6000	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28401	0.0187	NaN	NaN	0.0187	0.0000	0.0246	0.0152	0.0187	0.0114
mean_mC_byChr	Cluster_917_28402	0.0259	0.3074	0.0000	0.0064	0.0089	0.0030	0.0017	0.0058	0.0065
mean_mC_byChr	Cluster_917_28403	0.0000	0.0000	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28404	0.0168	0.0128	0.0000	0.0195	0.0272	0.0096	0.0149	0.0187	0.0206
mean_mC_byChr	Cluster_917_28406	0.0044	0.0030	0.0019	0.0058	0.0059	0.0068	0.0036	0.0051	0.0046
mean_mC_byChr	Cluster_917_28407	0.0379	0.0833	NaN	0.0152	0.0152	NaN	NaN	0.0152	0.0152
mean_mC_byChr	Cluster_917_28408	0.0022	0.0027	0.0033	0.0018	0.0016	0.0028	0.0021	0.0020	0.0018
mean_mC_byChr	Cluster_917_28409	0.0244	0.1232	0.0065	0.0053	0.0067	0.0030	0.0045	0.0054	0.0059
mean_mC_byChr	Cluster_917_28411	0.0275	0.1922	0.0069	0.0065	0.0073	0.0057	0.0060	0.0066	0.0067
mean_mC_byChr	Cluster_917_28412	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28413	0.0023	0.0034	0.0014	0.0021	0.0014	0.0014	0.0031	0.0020	0.0022
mean_mC_byChr	Cluster_917_28414	0.0018	0.0003	0.0014	0.0026	0.0032	0.0006	0.0021	0.0024	0.0028
mean_mC_byChr	Cluster_917_28415	0.0060	0.0056	0.0060	0.0060	0.0091	0.0043	0.0037	0.0060	0.0065
mean_mC_byChr	Cluster_917_28416	0.0047	0.0028	0.0069	0.0043	0.0043	0.0074	0.0051	0.0052	0.0046
mean_mC_byChr	Cluster_917_28417	0.0041	0.0060	0.0000	0.0056	0.0029	0.0074	0.0025	0.0036	0.0027
mean_mC_byChr	Cluster_917_28418	0.0014	0.0021	0.0000	0.0012	0.0011	0.0000	0.0015	0.0010	0.0013
mean_mC_byChr	Cluster_917_2842	0.0038	0.0026	0.0009	0.0045	0.0032	0.0012	0.0060	0.0042	0.0047
mean_mC_byChr	Cluster_917_28421	0.0209	0.1140	0.0045	0.0030	0.0046	0.0022	0.0022	0.0033	0.0036
mean_mC_byChr	Cluster_917_28422	0.0081	0.0344	0.0031	0.0029	0.0036	0.0024	0.0025	0.0029	0.0031
mean_mC_byChr	Cluster_917_28424	0.0017	0.0024	0.0014	0.0014	0.0021	0.0000	0.0015	0.0014	0.0018
mean_mC_byChr	Cluster_917_28425	0.0236	0.1447	0.0024	0.0054	0.0049	0.0069	0.0041	0.0050	0.0045
mean_mC_byChr	Cluster_917_28426	0.0265	0.2361	0.0059	0.0043	0.0057	0.0042	0.0032	0.0045	0.0046
mean_mC_byChr	Cluster_917_28427	0.0242	0.1192	0.0010	0.0066	0.0061	0.0062	0.0041	0.0054	0.0052
mean_mC_byChr	Cluster_917_28429	0.0030	0.0029	0.0021	0.0033	0.0039	0.0025	0.0023	0.0030	0.0031
mean_mC_byChr	Cluster_917_2843	0.0016	0.0015	0.0086	0.0000	0.0046	0.0000	0.0000	0.0016	0.0022
mean_mC_byChr	Cluster_917_28432	0.0050	0.0049	0.0056	0.0049	0.0050	0.0050	0.0049	0.0050	0.0050
mean_mC_byChr	Cluster_917_28434	0.0058	0.0068	0.0061	0.0051	0.0023	0.0069	0.0065	0.0053	0.0048
mean_mC_byChr	Cluster_917_28435	0.0024	0.0012	0.0000	0.0037	0.0027	0.0026	0.0038	0.0031	0.0032
mean_mC_byChr	Cluster_917_28436	0.0052	0.0000	0.0000	0.0056	0.0056	0.0000	0.0143	0.0054	0.0094
mean_mC_byChr	Cluster_917_28437	0.0019	0.0020	0.0020	0.0019	0.0029	0.0016	0.0013	0.0019	0.0020
mean_mC_byChr	Cluster_917_28438	0.0095	0.0056	0.0076	0.0132	0.0085	0.0191	0.0026	0.0118	0.0059
mean_mC_byChr	Cluster_917_28439	0.0151	0.1048	0.0012	0.0026	0.0029	0.0015	0.0020	0.0023	0.0025
mean_mC_byChr	Cluster_917_28440	0.0021	0.0034	0.0009	0.0019	0.0026	0.0025	0.0005	0.0018	0.0017
mean_mC_byChr	Cluster_917_28441	0.0100	NaN	0.0500	0.0000	0.0333	0.0000	0.0000	0.0100	0.0200
mean_mC_byChr	Cluster_917_28442	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28443	0.0036	0.0036	0.0031	0.0038	0.0038	0.0057	0.0019	0.0036	0.0028
mean_mC_byChr	Cluster_917_28446	0.0030	0.0000	0.0000	0.0037	0.0069	0.0000	0.0000	0.0032	0.0038
mean_mC_byChr	Cluster_917_28447	0.0025	0.0014	0.0011	0.0035	0.0046	0.0013	0.0023	0.0030	0.0034
mean_mC_byChr	Cluster_917_28448	0.0084	0.0485	0.0050	0.0037	0.0040	0.0023	0.0044	0.0039	0.0042
mean_mC_byChr	Cluster_917_28449	0.0404	0.3333	0.0093	0.0015	0.0036	0.0000	0.0037	0.0030	0.0036
mean_mC_byChr	Cluster_917_28451	0.0140	0.1039	0.0049	0.0035	0.0034	0.0055	0.0032	0.0037	0.0033
mean_mC_byChr	Cluster_917_28452	0.0058	0.0035	0.0126	0.0065	0.0040	0.0120	0.0070	0.0071	0.0058
mean_mC_byChr	Cluster_917_28453	0.0025	0.0009	0.0016	0.0034	0.0048	0.0034	0.0011	0.0031	0.0030
mean_mC_byChr	Cluster_917_28454_47_0_951326	0.0045	0.0000	0.0000	0.0051	0.0104	0.0000	0.0000	0.0047	0.0052
mean_mC_byChr	Cluster_917_28455	0.0073	0.0049	0.0000	0.0091	0.0071	0.0000	0.0116	0.0082	0.0102
mean_mC_byChr	Cluster_917_28456	0.0025	0.0027	0.0029	0.0023	0.0022	0.0029	0.0022	0.0024	0.0022
mean_mC_byChr	Cluster_917_28457	0.0101	0.0909	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28458	0.0000	NaN	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28459	0.0025	0.0016	0.0064	0.0023	0.0035	0.0014	0.0032	0.0029	0.0033
mean_mC_byChr	Cluster_917_28460	0.0028	0.0015	0.0065	0.0023	0.0037	0.0049	0.0016	0.0032	0.0026
mean_mC_byChr	Cluster_917_28461	0.0015	0.0014	0.0014	0.0016	0.0024	0.0019	0.0006	0.0016	0.0015
mean_mC_byChr	Cluster_917_28463	0.0022	0.0023	0.0069	0.0015	0.0029	0.0000	0.0020	0.0022	0.0025
mean_mC_byChr	Cluster_917_28464	0.0023	0.0000	0.0000	0.0040	0.0000	0.0069	0.0053	0.0029	0.0017
mean_mC_byChr	Cluster_917_28466	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28467	0.0021	0.0013	0.0021	0.0025	0.0022	0.0030	0.0021	0.0024	0.0022
mean_mC_byChr	Cluster_917_28472	0.0025	0.0032	0.0085	0.0009	0.0016	0.0011	0.0040	0.0023	0.0026
mean_mC_byChr	Cluster_917_28474	0.0024	0.0025	0.0025	0.0024	0.0037	0.0000	0.0019	0.0024	0.0029
mean_mC_byChr	Cluster_917_28477	0.0000	0.0000	NaN	0.0000	NaN	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28478	0.0000	0.0000	NaN	0.0000	NaN	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_2848	0.0046	0.0035	0.0034	0.0060	0.0000	0.0068	0.0064	0.0055	0.0049
mean_mC_byChr	Cluster_917_28481	0.0106	NaN	0.0348	0.0068	0.0141	0.0093	0.0076	0.0106	0.0110
mean_mC_byChr	Cluster_917_28482	0.0039	0.0045	0.0013	0.0042	0.0029	0.0022	0.0048	0.0036	0.0040
mean_mC_byChr	Cluster_917_28483	0.0032	0.0018	0.0024	0.0040	0.0042	0.0048	0.0028	0.0037	0.0034
mean_mC_byChr	Cluster_917_28485	0.0022	0.0015	0.0007	0.0027	0.0026	0.0014	0.0024	0.0023	0.0025
mean_mC_byChr	Cluster_917_28486	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28489	0.0051	0.0000	0.0000	0.0065	0.0167	0.0000	0.0077	0.0057	0.0103
mean_mC_byChr	Cluster_917_28490	0.0034	0.0014	0.0032	0.0045	0.0055	0.0052	0.0027	0.0042	0.0039
mean_mC_byChr	Cluster_917_28491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28492	0.0038	0.0029	0.0023	0.0047	0.0042	0.0043	0.0042	0.0042	0.0042
mean_mC_byChr	Cluster_917_28493	0.0031	0.0036	0.0053	0.0023	0.0018	0.0032	0.0042	0.0030	0.0029
mean_mC_byChr	Cluster_917_28494	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28495	0.0002	0.0028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28496	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28497	0.0072	0.0026	0.0187	0.0075	0.0084	0.0106	0.0088	0.0091	0.0087
mean_mC_byChr	Cluster_917_28498	0.0045	0.0127	0.0040	0.0028	0.0056	0.0000	0.0009	0.0030	0.0038
mean_mC_byChr	Cluster_917_28499	0.0048	0.0072	0.0028	0.0044	0.0046	0.0033	0.0039	0.0041	0.0043
mean_mC_byChr	Cluster_917_28500	0.0095	0.0807	0.0015	0.0037	0.0039	0.0050	0.0022	0.0034	0.0032
mean_mC_byChr	Cluster_917_28501	0.0030	0.0049	0.0000	0.0027	0.0051	0.0000	0.0007	0.0025	0.0029
mean_mC_byChr	Cluster_917_28502	0.0090	0.0622	0.0000	0.0051	0.0059	0.0013	0.0038	0.0043	0.0049
mean_mC_byChr	Cluster_917_28504	0.0030	0.0026	0.0026	0.0034	0.0040	0.0019	0.0034	0.0032	0.0037
mean_mC_byChr	Cluster_917_28505	0.0014	0.0000	0.0000	0.0022	0.0011	0.0000	0.0034	0.0019	0.0023
mean_mC_byChr	Cluster_917_28506	0.0076	0.0909	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28507	0.0042	0.0039	0.0020	0.0050	0.0029	0.0029	0.0061	0.0043	0.0047
mean_mC_byChr	Cluster_917_28508	0.0060	0.0058	0.0000	0.0069	0.0105	0.0000	0.0038	0.0060	0.0074
mean_mC_byChr	Cluster_917_28509	0.0038	0.0043	0.0043	0.0033	0.0019	0.0019	0.0068	0.0036	0.0043
mean_mC_byChr	Cluster_917_2851	0.0000	NaN	NaN	0.0000	0.0000	NaN	NaN	0.0000	0.0000
mean_mC_byChr	Cluster_917_28510	0.0038	0.0088	0.0045	0.0024	0.0028	0.0024	0.0026	0.0027	0.0027
mean_mC_byChr	Cluster_917_28511	0.0157	0.1590	0.0030	0.0032	0.0043	0.0026	0.0019	0.0031	0.0033
mean_mC_byChr	Cluster_917_28518	0.0149	0.1011	0.0026	0.0027	0.0033	0.0028	0.0019	0.0027	0.0026
mean_mC_byChr	Cluster_917_28519	0.0047	0.0000	NaN	0.0061	0.0070	0.0000	0.0062	0.0061	0.0066
mean_mC_byChr	Cluster_917_28520	0.0016	0.0010	0.0000	0.0023	0.0026	0.0042	0.0000	0.0020	0.0012
mean_mC_byChr	Cluster_917_28521	0.0273	0.1839	0.0029	0.0039	0.0032	0.0019	0.0052	0.0038	0.0041
mean_mC_byChr	Cluster_917_28522	0.0261	0.3266	0.0067	0.0080	0.0115	0.0034	0.0052	0.0077	0.0089
mean_mC_byChr	Cluster_917_28523	0.0032	0.0033	0.0026	0.0034	0.0040	0.0032	0.0022	0.0032	0.0033
mean_mC_byChr	Cluster_917_28526	0.0000	NaN	0.0000	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28528	0.0018	0.0032	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28529	0.0039	0.0057	0.0000	0.0031	0.0000	0.0046	0.0009	0.0024	0.0007
mean_mC_byChr	Cluster_917_28530	0.0116	0.0112	0.0120	0.0116	0.0102	0.0137	0.0104	0.0117	0.0103
mean_mC_byChr	Cluster_917_28531	0.0007	0.0000	0.0000	0.0010	0.0015	0.0005	0.0000	0.0008	0.0010
mean_mC_byChr	Cluster_917_28532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28533	0.0000	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28535	0.0014	0.0000	0.0000	0.0016	0.0033	0.0000	0.0000	0.0015	0.0019
mean_mC_byChr	Cluster_917_28537	0.0047	0.0007	0.0000	0.0079	0.0093	0.0090	0.0024	0.0063	0.0057
mean_mC_byChr	Cluster_917_28539	0.0131	0.0704	0.0046	0.0026	0.0032	0.0025	0.0026	0.0028	0.0029
mean_mC_byChr	Cluster_917_2854	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28541	0.0019	0.0065	0.0000	0.0009	0.0018	0.0000	0.0000	0.0007	0.0008
mean_mC_byChr	Cluster_917_28542	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28543	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28544	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28545	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28546	0.0000	NaN	NaN	0.0000	NaN	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28547	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_2855	0.0131	0.0657	0.0023	0.0021	0.0033	0.0011	0.0013	0.0021	0.0024
mean_mC_byChr	Cluster_917_28550	0.0024	0.0030	0.0007	0.0024	0.0021	0.0025	0.0019	0.0021	0.0020
mean_mC_byChr	Cluster_917_28552	0.0068	0.0025	0.0064	0.0085	0.0067	0.0205	0.0044	0.0081	0.0057
mean_mC_byChr	Cluster_917_28554	0.0000	NaN	NaN	0.0000	NaN	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28555	0.0037	0.0038	0.0008	0.0043	0.0036	0.0060	0.0026	0.0037	0.0030
mean_mC_byChr	Cluster_917_28556	0.0024	0.0018	0.0043	0.0023	0.0027	0.0029	0.0024	0.0026	0.0025
mean_mC_byChr	Cluster_917_28557	0.0020	0.0013	0.0009	0.0025	0.0029	0.0024	0.0011	0.0022	0.0021
mean_mC_byChr	Cluster_917_28558	0.0021	0.0011	0.0000	0.0027	0.0034	0.0000	0.0023	0.0023	0.0029
mean_mC_byChr	Cluster_917_28559	0.0046	0.0038	0.0014	0.0057	0.0092	0.0007	0.0025	0.0049	0.0058
mean_mC_byChr	Cluster_917_2856	0.0019	0.0030	0.0021	0.0015	0.0019	0.0009	0.0018	0.0016	0.0018
mean_mC_byChr	Cluster_917_28560	0.0039	0.0032	0.0028	0.0046	0.0046	0.0043	0.0041	0.0043	0.0043
mean_mC_byChr	Cluster_917_28561	0.0033	0.0021	0.0039	0.0037	0.0039	0.0052	0.0027	0.0037	0.0033
mean_mC_byChr	Cluster_917_28562	0.0017	0.0000	0.0000	0.0025	0.0000	0.0000	0.0083	0.0022	0.0028
mean_mC_byChr	Cluster_917_28563	0.0269	0.2758	0.0027	0.0043	0.0068	0.0017	0.0014	0.0040	0.0044
mean_mC_byChr	Cluster_917_28564	0.0033	0.0040	0.0033	0.0030	0.0040	0.0027	0.0026	0.0030	0.0032
mean_mC_byChr	Cluster_917_28565	0.0052	0.0129	0.0000	0.0040	0.0028	0.0055	0.0027	0.0033	0.0028
mean_mC_byChr	Cluster_917_28567	0.0106	0.0286	0.0133	0.0082	0.0160	0.0125	0.0029	0.0090	0.0083
mean_mC_byChr	Cluster_917_28568	0.0506	0.6703	0.0104	0.0023	0.0033	0.0066	0.0034	0.0038	0.0033
mean_mC_byChr	Cluster_917_28569	0.0022	0.0020	0.0015	0.0023	0.0022	0.0024	0.0020	0.0022	0.0021
mean_mC_byChr	Cluster_917_28570	0.0054	0.0303	0.0333	0.0024	0.0000	0.0000	0.0055	0.0033	0.0048
mean_mC_byChr	Cluster_917_28571	0.0381	0.1966	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28573	0.0032	0.0018	0.0040	0.0037	0.0041	0.0036	0.0032	0.0037	0.0038
mean_mC_byChr	Cluster_917_28574	0.0031	0.0042	0.0000	0.0032	0.0035	0.0018	0.0028	0.0028	0.0031
mean_mC_byChr	Cluster_917_28575_39_0_968273	0.0047	0.0000	0.0154	0.0030	0.0110	0.0000	0.0000	0.0050	0.0053
mean_mC_byChr	Cluster_917_28577	0.0038	NaN	0.0000	0.0040	0.0000	0.0000	0.0049	0.0038	0.0046
mean_mC_byChr	Cluster_917_28578	0.0040	0.0000	0.0000	0.0047	0.0000	NaN	0.0100	0.0042	0.0042
mean_mC_byChr	Cluster_917_28579	0.0032	0.0025	0.0033	0.0036	0.0059	0.0014	0.0023	0.0036	0.0042
mean_mC_byChr	Cluster_917_2858	0.0042	0.0060	0.0000	0.0047	0.0000	0.0040	0.0057	0.0036	0.0033
mean_mC_byChr	Cluster_917_28580	0.0029	0.0031	0.0019	0.0030	0.0033	0.0022	0.0025	0.0028	0.0029
mean_mC_byChr	Cluster_917_28581	0.0032	0.0023	0.0027	0.0038	0.0043	0.0041	0.0028	0.0036	0.0035
mean_mC_byChr	Cluster_917_28582	0.0041	0.0013	0.0006	0.0061	0.0049	0.0048	0.0056	0.0051	0.0052
mean_mC_byChr	Cluster_917_28584	0.0044	0.0000	0.0000	0.0053	0.0000	0.0105	0.0000	0.0051	0.0000
mean_mC_byChr	Cluster_917_28585	0.0065	0.0067	0.0060	0.0066	0.0067	0.0049	0.0071	0.0065	0.0069
mean_mC_byChr	Cluster_917_28587	0.0176	0.2858	0.0013	0.0030	0.0026	0.0050	0.0022	0.0027	0.0024
mean_mC_byChr	Cluster_917_28589	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28590	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28591	0.0036	0.0034	0.0039	0.0037	0.0046	0.0026	0.0033	0.0037	0.0040
mean_mC_byChr	Cluster_917_28592	0.0157	0.0583	0.0031	0.0030	0.0028	0.0031	0.0032	0.0030	0.0030
mean_mC_byChr	Cluster_917_28593	0.0135	0.0294	NaN	0.0113	NaN	NaN	0.0113	0.0113	0.0113
mean_mC_byChr	Cluster_917_28594	0.0039	0.0031	0.0049	0.0040	0.0032	0.0055	0.0043	0.0041	0.0038
mean_mC_byChr	Cluster_917_28595	0.0014	0.0000	0.0000	0.0021	0.0000	0.0025	0.0033	0.0018	0.0017
mean_mC_byChr	Cluster_917_28596	0.0032	0.0044	0.0030	0.0029	0.0051	0.0013	0.0013	0.0029	0.0032
mean_mC_byChr	Cluster_917_28597	0.0023	0.0013	0.0020	0.0027	0.0033	0.0017	0.0019	0.0026	0.0027
mean_mC_byChr	Cluster_917_28598	0.0068	0.0149	0.0034	0.0041	0.0064	0.0023	0.0021	0.0040	0.0044
mean_mC_byChr	Cluster_917_286	0.0089	0.0132	0.0051	0.0085	0.0077	0.0084	0.0080	0.0079	0.0078
mean_mC_byChr	Cluster_917_28600	0.0026	0.0022	0.0035	0.0026	0.0034	0.0008	0.0032	0.0027	0.0033
mean_mC_byChr	Cluster_917_28601	0.0093	0.0540	0.0021	0.0035	0.0036	0.0021	0.0034	0.0033	0.0035
mean_mC_byChr	Cluster_917_28604	0.0249	0.0999	0.0022	0.0031	0.0039	0.0000	0.0030	0.0030	0.0036
mean_mC_byChr	Cluster_917_28605	0.0029	0.0044	0.0022	0.0027	0.0020	0.0020	0.0036	0.0026	0.0027
mean_mC_byChr	Cluster_917_28606	0.0039	0.0015	0.0044	0.0048	0.0043	0.0078	0.0036	0.0047	0.0039
mean_mC_byChr	Cluster_917_28607	0.0377	0.2575	0.0109	0.0055	0.0051	0.0087	0.0061	0.0061	0.0057
mean_mC_byChr	Cluster_917_28608	0.0036	0.0029	0.0048	0.0036	0.0055	0.0053	0.0017	0.0039	0.0035
mean_mC_byChr	Cluster_917_28611	0.0047	0.0000	0.0000	0.0071	0.0042	0.0208	0.0058	0.0066	0.0048
mean_mC_byChr	Cluster_917_28612	0.0006	0.0000	0.0020	0.0005	0.0009	0.0027	0.0000	0.0009	0.0005
mean_mC_byChr	Cluster_917_28613	0.0122	0.0185	0.0133	0.0114	0.0340	0.0111	0.0058	0.0116	0.0118
mean_mC_byChr	Cluster_917_28614	0.0042	0.0022	0.0104	0.0029	0.0083	0.0000	0.0049	0.0051	0.0064
mean_mC_byChr	Cluster_917_28615	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28616	0.0028	0.0017	0.0030	0.0033	0.0044	0.0028	0.0023	0.0032	0.0034
mean_mC_byChr	Cluster_917_28617	0.0633	0.2667	0.1250	0.0430	0.1926	0.0449	0.0000	0.0488	0.0507
mean_mC_byChr	Cluster_917_28618	0.0026	0.0025	0.0024	0.0027	0.0038	0.0015	0.0021	0.0026	0.0030
mean_mC_byChr	Cluster_917_28620	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28623	0.0047	0.0048	0.0026	0.0052	0.0030	0.0071	0.0041	0.0046	0.0036
mean_mC_byChr	Cluster_917_28624	0.0127	0.0000	0.0000	0.0222	0.0000	0.0000	0.0296	0.0205	0.0222
mean_mC_byChr	Cluster_917_28625	0.0004	0.0000	0.0000	0.0006	0.0000	0.0000	0.0019	0.0005	0.0007
mean_mC_byChr	Cluster_917_28626	0.0025	0.0011	0.0016	0.0032	0.0036	0.0025	0.0024	0.0028	0.0030
mean_mC_byChr	Cluster_917_28627	0.0055	0.0333	0.0000	0.0032	0.0000	0.0000	0.0048	0.0031	0.0042
mean_mC_byChr	Cluster_917_28628	0.0085	0.0275	0.0040	0.0033	0.0044	0.0016	0.0034	0.0034	0.0039
mean_mC_byChr	Cluster_917_28629	0.0046	0.0053	0.0055	0.0042	0.0072	0.0055	0.0019	0.0044	0.0041
mean_mC_byChr	Cluster_917_2863	0.0040	0.0012	0.0066	0.0056	0.0048	0.0130	0.0041	0.0059	0.0043
mean_mC_byChr	Cluster_917_28630	0.0035	0.0021	0.0059	0.0030	0.0030	0.0053	0.0041	0.0041	0.0034
mean_mC_byChr	Cluster_917_28631	0.0280	0.3818	0.0043	0.0011	0.0024	0.0000	0.0016	0.0016	0.0020
mean_mC_byChr	Cluster_917_28633	0.0123	0.0607	0.0051	0.0033	0.0042	0.0026	0.0034	0.0036	0.0039
mean_mC_byChr	Cluster_917_28634	0.0032	0.0059	0.0043	0.0022	0.0028	0.0026	0.0023	0.0026	0.0025
mean_mC_byChr	Cluster_917_28637	0.0063	0.0111	0.0000	0.0064	0.0000	0.0135	0.0000	0.0054	0.0000
mean_mC_byChr	Cluster_917_28638	0.0049	0.0054	0.0047	0.0045	0.0041	0.0030	0.0061	0.0046	0.0051
mean_mC_byChr	Cluster_917_28639	0.0028	0.0013	0.0000	0.0037	0.0013	0.0051	0.0034	0.0032	0.0027
mean_mC_byChr	Cluster_917_28640	0.0031	0.0018	0.0000	0.0042	0.0030	0.0000	0.0061	0.0034	0.0046
mean_mC_byChr	Cluster_917_28641	0.0166	0.0884	0.0068	0.0034	0.0056	0.0032	0.0028	0.0041	0.0043
mean_mC_byChr	Cluster_917_28644	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28645	0.0055	0.0095	0.0061	0.0046	0.0045	0.0065	0.0045	0.0048	0.0045
mean_mC_byChr	Cluster_917_28646	0.0054	0.0125	0.0000	0.0052	0.0010	0.0080	0.0059	0.0045	0.0038
mean_mC_byChr	Cluster_917_28647	0.0000	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28648	0.0027	0.0000	0.0000	0.0035	0.0064	0.0000	0.0000	0.0031	0.0039
mean_mC_byChr	Cluster_917_28649	0.0068	0.0107	0.0032	0.0061	0.0053	0.0060	0.0055	0.0056	0.0054
mean_mC_byChr	Cluster_917_28650	0.0028	0.0119	0.0000	0.0017	0.0030	0.0000	0.0000	0.0015	0.0019
mean_mC_byChr	Cluster_917_28651	0.0174	0.0000	0.0200	0.0183	0.0182	0.0104	0.0228	0.0186	0.0217
mean_mC_byChr	Cluster_917_28652	0.0038	0.0000	0.0063	0.0047	0.0051	0.0079	0.0031	0.0051	0.0038
mean_mC_byChr	Cluster_917_28653	0.0100	0.0000	0.0100	0.0107	0.0111	0.0115	0.0102	0.0107	0.0103
mean_mC_byChr	Cluster_917_28655	0.0033	0.0000	0.0000	0.0042	0.0023	0.0000	0.0066	0.0040	0.0047
mean_mC_byChr	Cluster_917_28656	0.0022	0.0016	0.0040	0.0021	0.0032	0.0019	0.0020	0.0025	0.0027
mean_mC_byChr	Cluster_917_28658	0.0134	0.0189	0.0000	0.0134	0.0176	0.0153	0.0043	0.0113	0.0096
mean_mC_byChr	Cluster_917_28659	0.0028	0.0028	0.0038	0.0025	0.0038	0.0030	0.0017	0.0028	0.0027
mean_mC_byChr	Cluster_917_28661	0.0000	NaN	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_28662	0.0078	0.0714	0.0033	0.0062	0.0056	0.0053	0.0044	0.0050	0.0050
mean_mC_byChr	Cluster_917_28663	0.0027	0.0048	0.0034	0.0013	0.0035	0.0011	0.0008	0.0019	0.0022
mean_mC_byChr	Cluster_917_28664	0.0009	0.0037	0.0000	0.0004	0.0009	0.0000	0.0000	0.0003	0.0004
mean_mC_byChr	Cluster_917_28665	0.0041	0.0045	0.0038	0.0039	0.0039	0.0030	0.0044	0.0039	0.0041
